 TIME                    	QSENS_PEG_V1             	QSENS_PEG_V2             	QSENS_PEG_V3             	QSENS_PEG_V4             	QSENS_PEG_V5             	QSENS_PEG_V6             	QSENS_PEG_V7             	
  +2.3180000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3190000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3200000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3210000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3220000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3230000000000000E+03	  -2.0204393351655557E+02	  -4.5054898055597555E+01	  -4.0116471946109883E+01	  -3.9973782525783797E+01	  -3.9970201384996159E+01	  -3.9970163776427633E+01	  -3.9970188015228658E+01	
  +2.3240000000000000E+03	  -3.7480684944851077E+02	  -1.0388536320750163E+02	  -9.6210261560565016E+01	  -9.5983190007503694E+01	  -9.5977460478725078E+01	  -9.5977390426427277E+01	  -9.5977424146927419E+01	
  +2.3250000000000000E+03	  -4.9905744709823358E+02	  -2.1830221237369582E+02	  -2.1130672371052106E+02	  -2.1109199859964048E+02	  -2.1108656942883218E+02	  -2.1108650463479535E+02	  -2.1108653754037752E+02	
  +2.3260000000000000E+03	  -6.4085804649547413E+02	  -3.5249032638942424E+02	  -3.4593552110392039E+02	  -3.4572809748677543E+02	  -3.4572284192108225E+02	  -3.4572278209602143E+02	  -3.4572281558496218E+02	
  +2.3270000000000000E+03	  -7.5082244360281356E+02	  -4.5619969264687956E+02	  -4.4996829667798471E+02	  -4.4976663810917262E+02	  -4.4976151390205138E+02	  -4.4976145780009227E+02	  -4.4976149173066068E+02	
  +2.3280000000000000E+03	  -8.4611614504773218E+02	  -5.4589899033156462E+02	  -5.3991836838025688E+02	  -5.3972199955180167E+02	  -5.3971698695498139E+02	  -5.3971693145293887E+02	  -5.3971696443434189E+02	
  +2.3290000000000000E+03	  -8.9024351196272664E+02	  -5.8595561833566785E+02	  -5.8017393604622396E+02	  -5.7998271128696183E+02	  -5.7997780747837305E+02	  -5.7997775395967312E+02	  -5.7997778673506161E+02	
  +2.3300000000000000E+03	  -9.6537888710660332E+02	  -6.5675510722929562E+02	  -6.5113250936850557E+02	  -6.5094634403967484E+02	  -6.5094154702809954E+02	  -6.5094149633591564E+02	  -6.5094152936486694E+02	
  +2.3310000000000000E+03	  -1.0215213805221620E+03	  -7.0903345965966378E+02	  -7.0353807585090385E+02	  -7.0335687647002487E+02	  -7.0335218249719514E+02	  -7.0335213436281038E+02	  -7.0335216754814053E+02	
  +2.3320000000000000E+03	  -1.0732715042216741E+03	  -7.5734539083007166E+02	  -7.5195123893579728E+02	  -7.5177489128063075E+02	  -7.5177029715402273E+02	  -7.5177025152158149E+02	  -7.5177028487216637E+02	
  +2.3330000000000000E+03	  -1.0604946491454014E+03	  -7.4319539548055934E+02	  -7.3788099798922599E+02	  -7.3770936392833732E+02	  -7.3770486408899671E+02	  -7.3770481961446524E+02	  -7.3770485249669275E+02	
  +2.3340000000000000E+03	  -1.0528771569960450E+03	  -7.4037708045485806E+02	  -7.3512462516886956E+02	  -7.3495755469877406E+02	  -7.3495314798181107E+02	  -7.3495310543898256E+02	  -7.3495313827249981E+02	
  +2.3350000000000000E+03	  -9.7320624810863649E+02	  -6.7418455725701415E+02	  -6.6897946821128585E+02	  -6.6881679926988033E+02	  -6.6881248161138001E+02	  -6.6881244013300761E+02	  -6.6881247251651860E+02	
  +2.3360000000000000E+03	  -8.0817122674646771E+02	  -5.3464007116614926E+02	  -5.2947117873694651E+02	  -5.2931274113089694E+02	  -5.2930850943069709E+02	  -5.2930846852094055E+02	  -5.2930850023796825E+02	
  +2.3370000000000000E+03	  -5.9024084187529672E+02	  -3.3943435741757065E+02	  -3.3429466758843364E+02	  -3.3414028423888016E+02	  -3.3413613407914374E+02	  -3.3413609243822481E+02	  -3.3413612286081201E+02	
  +2.3380000000000000E+03	  -3.3104670633097231E+02	  -1.1572673025790694E+02	  -1.1061447847936275E+02	  -1.1046394084538922E+02	  -1.1045985461250754E+02	  -1.1045980431274953E+02	  -1.1045982951735195E+02	
  +2.3390000000000000E+03	  -2.4057698982943649E+02	  -2.8068890716567108E+01	  -2.2987408814081295E+01	  -2.2840632449975690E+01	  -2.2836612203030295E+01	  -2.2836554002274440E+01	  -2.2836574407351886E+01	
  +2.3400000000000000E+03	  -1.3345127455473255E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3410000000000000E+03	  -1.0753615753701606E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3420000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3430000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3440000000000000E+03	  -1.2997982053584744E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3450000000000000E+03	  -2.7820000906719736E+02	  -2.0289353558419563E+01	  -1.6268826652634491E+01	  -1.6158260617956003E+01	  -1.6155181499177107E+01	  -1.6155132116643340E+01	  -1.6155146045790961E+01	
  +2.3460000000000000E+03	  -4.4327552176009510E+02	  -1.6004284722557514E+02	  -1.5291600108204955E+02	  -1.5271891173202388E+02	  -1.5271343957681029E+02	  -1.5271335708994343E+02	  -1.5271338466956473E+02	
  +2.3470000000000000E+03	  -5.7515497724522811E+02	  -2.9082889072819626E+02	  -2.8414026964945174E+02	  -2.8395437552106154E+02	  -2.8394921483736653E+02	  -2.8394913624681817E+02	  -2.8394916214488632E+02	
  +2.3480000000000000E+03	  -6.3463636201396639E+02	  -3.5248677130241100E+02	  -3.4606001986132475E+02	  -3.4588051357945375E+02	  -3.4587553507552968E+02	  -3.4587546001946077E+02	  -3.4587548568371125E+02	
  +2.3490000000000000E+03	  -7.6391942806294105E+02	  -4.8247830331100897E+02	  -4.7624422583736197E+02	  -4.7606955555907615E+02	  -4.7606471855922626E+02	  -4.7606464755211641E+02	  -4.7606467375005582E+02	
  +2.3500000000000000E+03	  -8.2530017560377019E+02	  -5.4511758556941049E+02	  -5.3904033531239315E+02	  -5.3886994743635535E+02	  -5.3886523511913708E+02	  -5.3886516728668130E+02	  -5.3886519374413740E+02	
  +2.3510000000000000E+03	  -8.6882346818284429E+02	  -5.9001202453742792E+02	  -5.8406856084064168E+02	  -5.8390221307508500E+02	  -5.8389761785300539E+02	  -5.8389755286623529E+02	  -5.8389757948064641E+02	
  +2.3520000000000000E+03	  -9.0994106050726850E+02	  -6.3211113363315269E+02	  -6.2628432309742254E+02	  -6.2612185767404742E+02	  -6.2611737477510758E+02	  -6.2611731259744897E+02	  -6.2611733938726877E+02	
  +2.3530000000000000E+03	  -9.4154762474918266E+02	  -6.6442815510181856E+02	  -6.5870430209117694E+02	  -6.5854557824004291E+02	  -6.5854120318734897E+02	  -6.5854114364597012E+02	  -6.5854117055769848E+02	
  +2.3540000000000000E+03	  -1.0090845564644181E+03	  -7.3130685506048712E+02	  -7.2567464361394161E+02	  -7.2551952444502604E+02	  -7.2551525470001752E+02	  -7.2551519850562818E+02	  -7.2551522592714559E+02	
  +2.3550000000000000E+03	  -1.0615045715160588E+03	  -7.8273859650822442E+02	  -7.7718843038406840E+02	  -7.7703677631878304E+02	  -7.7703260764150662E+02	  -7.7703255454972145E+02	  -7.7703258239184515E+02	
  +2.3560000000000000E+03	  -1.1242219682567120E+03	  -8.4418041195432761E+02	  -8.3870205436943911E+02	  -8.3855371257351123E+02	  -8.3854962487047692E+02	  -8.3854956629112587E+02	  -8.3854959025277537E+02	
  +2.3570000000000000E+03	  -1.1598018674146958E+03	  -8.7865653237340598E+02	  -8.7324414039817009E+02	  -8.7309898935096066E+02	  -8.7309499268999423E+02	  -8.7309493555390168E+02	  -8.7309495916255810E+02	
  +2.3580000000000000E+03	  -1.1181985835703038E+03	  -8.3795568208335487E+02	  -8.3260254024056201E+02	  -8.3246044555494313E+02	  -8.3245653493491125E+02	  -8.3245647827472794E+02	  -8.3245650107920301E+02	
  +2.3590000000000000E+03	  -1.1413794213850404E+03	  -8.6220409296057767E+02	  -8.5690415800348524E+02	  -8.5676499895387110E+02	  -8.5676117408699463E+02	  -8.5676111916129150E+02	  -8.5676114181669971E+02	
  +2.3600000000000000E+03	  -1.0497366330951620E+03	  -7.7905236013386912E+02	  -7.7380024191145446E+02	  -7.7366389353231682E+02	  -7.7366014876158886E+02	  -7.7366009401527799E+02	  -7.7366011577103575E+02	
  +2.3610000000000000E+03	  -9.3587616245381480E+02	  -6.7401790627311595E+02	  -6.6880918733763394E+02	  -6.6867553264744231E+02	  -6.6867186479065447E+02	  -6.6867180982422531E+02	  -6.6867183050280710E+02	
  +2.3620000000000000E+03	  -8.4545779921270594E+02	  -5.8916551724421811E+02	  -5.8399729361228651E+02	  -5.8386622146536206E+02	  -5.8386262861682962E+02	  -5.8386257359978936E+02	  -5.8386259330644373E+02	
  +2.3630000000000000E+03	  -7.6687286998182879E+02	  -5.1708991123517569E+02	  -5.1196111116282145E+02	  -5.1183248336812545E+02	  -5.1182894830671700E+02	  -5.1182888571578485E+02	  -5.1182890072293333E+02	
  +2.3640000000000000E+03	  -6.7729008340689722E+02	  -4.3777584905236108E+02	  -4.3268663330434043E+02	  -4.3256037207315745E+02	  -4.3255690565563316E+02	  -4.3255684189470486E+02	  -4.3255685541093209E+02	
  +2.3650000000000000E+03	  -5.8658758877564355E+02	  -3.5798690264571275E+02	  -3.5293859448026660E+02	  -3.5281464980838268E+02	  -3.5281126736326462E+02	  -3.5281121090821381E+02	  -3.5281122722097246E+02	
  +2.3660000000000000E+03	  -6.1017745145527920E+02	  -3.7768076230970689E+02	  -3.7267527930789544E+02	  -3.7255352127438385E+02	  -3.7255021048184693E+02	  -3.7255015622564684E+02	  -3.7255017277273350E+02	
  +2.3670000000000000E+03	  -6.3260678520332931E+02	  -3.9706818208156375E+02	  -3.9210835403915837E+02	  -3.9198869028475121E+02	  -3.9198544874084411E+02	  -3.9198539637640118E+02	  -3.9198541302129092E+02	
  +2.3680000000000000E+03	  -7.0925649357226189E+02	  -4.6527697039083841E+02	  -4.6036510235670539E+02	  -4.6024745015451282E+02	  -4.6024427774155521E+02	  -4.6024422807742712E+02	  -4.6024424524036152E+02	
  +2.3690000000000000E+03	  -8.2146615184047334E+02	  -5.7241810207250978E+02	  -5.6755488872232388E+02	  -5.6743917306366234E+02	  -5.6743607092435423E+02	  -5.6743602538599259E+02	  -5.6743604379829037E+02	
  +2.3700000000000000E+03	  -8.8899508809562292E+02	  -6.3547262747149432E+02	  -6.3065670154775705E+02	  -6.3054284601042468E+02	  -6.3053981084149848E+02	  -6.3053976857820805E+02	  -6.3053978782752642E+02	
  +2.3710000000000000E+03	  -9.4216402501812570E+02	  -6.8648939001883684E+02	  -6.8171768427840937E+02	  -6.8160562000211144E+02	  -6.8160264978695830E+02	  -6.8160261058401613E+02	  -6.8160263057727298E+02	
  +2.3720000000000000E+03	  -1.0016130891066490E+03	  -7.4425462234169208E+02	  -7.3952307877386181E+02	  -7.3941274329249438E+02	  -7.3940983686494837E+02	  -7.3940980091954714E+02	  -7.3940982176890509E+02	
  +2.3730000000000000E+03	  -1.0234801478393870E+03	  -7.6535219916094388E+02	  -7.6065646391123539E+02	  -7.6054779567585797E+02	  -7.6054494956381859E+02	  -7.6054491588457324E+02	  -7.6054493710861550E+02	
  +2.3740000000000000E+03	  -1.0745166909783875E+03	  -8.1491268533643404E+02	  -8.1024857514056418E+02	  -8.1014151990005234E+02	  -8.1013873398898727E+02	  -8.1013870328379642E+02	  -8.1013872524949113E+02	
  +2.3750000000000000E+03	  -1.1188309969839622E+03	  -8.5741512991446746E+02	  -8.5277887313202086E+02	  -8.5267337652519075E+02	  -8.5267064905020527E+02	  -8.5267062117059709E+02	  -8.5267064381721229E+02	
  +2.3760000000000000E+03	  -1.1747545037118900E+03	  -9.1116576073634576E+02	  -9.0655356865545343E+02	  -9.0644956647025742E+02	  -9.0644689316571146E+02	  -9.0644686664332755E+02	  -9.0644688918731924E+02	
  +2.3770000000000000E+03	  -1.2347614612444688E+03	  -9.6827010123604862E+02	  -9.6367925208048530E+02	  -9.6357670360761949E+02	  -9.6357408609119318E+02	  -9.6357406248477605E+02	  -9.6357408577072511E+02	
  +2.3780000000000000E+03	  -1.2958533874316906E+03	  -1.0259485162797489E+03	  -1.0213760926914410E+03	  -1.0212749472904263E+03	  -1.0212723843887213E+03	  -1.0212723638034315E+03	  -1.0212723878999124E+03	
  +2.3790000000000000E+03	  -1.3729669938650984E+03	  -1.0988215175209650E+03	  -1.0942646107992462E+03	  -1.0941648189644914E+03	  -1.0941623101606187E+03	  -1.0941622930142992E+03	  -1.0941623181432560E+03	
  +2.3800000000000000E+03	  -1.4289984172459781E+03	  -1.1506521093199601E+03	  -1.1461077028670716E+03	  -1.1460092122891033E+03	  -1.1460067553445217E+03	  -1.1460067411772397E+03	  -1.1460067671234574E+03	
  +2.3810000000000000E+03	  -1.4627810749581759E+03	  -1.1806290010016014E+03	  -1.1760939027171548E+03	  -1.1759966609513801E+03	  -1.1759942534638508E+03	  -1.1759942417202965E+03	  -1.1759942682212015E+03	
  +2.3820000000000000E+03	  -1.4337386346216845E+03	  -1.1529221965778274E+03	  -1.1483930378666735E+03	  -1.1482969900836727E+03	  -1.1482946284521399E+03	  -1.1482946179739752E+03	  -1.1482946444680863E+03	
  +2.3830000000000000E+03	  -1.2981393825769092E+03	  -1.0341361222708479E+03	  -1.0296095656462905E+03	  -1.0295146583580956E+03	  -1.0295123390960241E+03	  -1.0295123287509869E+03	  -1.0295123546896114E+03	
  +2.3840000000000000E+03	  -1.0970534984277144E+03	  -8.5853188065698089E+02	  -8.5400538100019594E+02	  -8.5391156105212679E+02	  -8.5390928105334262E+02	  -8.5390926988778506E+02	  -8.5390929480771649E+02	
  +2.3850000000000000E+03	  -8.8461574371468475E+02	  -6.6822552484467838E+02	  -6.6369906496751571E+02	  -6.6360627976203250E+02	  -6.6360403632435919E+02	  -6.6360402357196017E+02	  -6.6360404710078319E+02	
  +2.3860000000000000E+03	  -6.8847703274224648E+02	  -4.8748258647315424E+02	  -4.8296015317260549E+02	  -4.8286835177966208E+02	  -4.8286614323051782E+02	  -4.8286612863851747E+02	  -4.8286615066325004E+02	
  +2.3870000000000000E+03	  -2.9262170750651990E+02	  -1.5152855378241094E+02	  -1.4701834261231542E+02	  -1.4692746725120219E+02	  -1.4692528135421014E+02	  -1.4692525925674624E+02	  -1.4692527698774856E+02	
  +2.3880000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3890000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3900000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3910000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3920000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3930000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3940000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3950000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3960000000000000E+03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.3970000000000000E+03	  -4.4378922130389796E+01	  -5.2827490739422034E+00	  -3.2498885755575340E+00	  -3.1472301931966462E+00	  -3.1449180707147240E+00	  -3.1449009528432774E+00	  -3.1449217301343673E+00	
  +2.3980000000000000E+03	  -2.7287617704119674E+02	  -1.6540787885312497E+02	  -1.6236698560871849E+02	  -1.6219704120825875E+02	  -1.6219320177848940E+02	  -1.6219317731713048E+02	  -1.6219321375164100E+02	
  +2.3990000000000000E+03	  -4.2617804794251316E+02	  -2.7470000108952195E+02	  -2.7243352130002950E+02	  -2.7227344538662015E+02	  -2.7226979482279597E+02	  -2.7226977325467612E+02	  -2.7226980847119091E+02	
  +2.4000000000000000E+03	  -6.2115449847431978E+02	  -4.3410464448075271E+02	  -4.3236886908313198E+02	  -4.3221531737931690E+02	  -4.3221176892709076E+02	  -4.3221175022850713E+02	  -4.3221178536054254E+02	
  +2.4010000000000000E+03	  -7.4166297569816982E+02	  -5.2570793086390199E+02	  -5.2433961726486132E+02	  -5.2419173486392731E+02	  -5.2418824185773792E+02	  -5.2418821598095212E+02	  -5.2418824641251763E+02	
  +2.4020000000000000E+03	  -8.9383135512029537E+02	  -6.5216655633137179E+02	  -6.5104308547841254E+02	  -6.5090082390426971E+02	  -6.5089739926757511E+02	  -6.5089737651883206E+02	  -6.5089740750609053E+02	
  +2.4030000000000000E+03	  -1.0373199214724903E+03	  -7.7278089231582544E+02	  -7.7180678851369953E+02	  -7.7167022912895891E+02	  -7.7166687078071027E+02	  -7.7166685123019204E+02	  -7.7166688287450427E+02	
  +2.4040000000000000E+03	  -1.1581546204942463E+03	  -8.7369223400836302E+02	  -8.7279185293349167E+02	  -8.7266106651233724E+02	  -8.7265777263507982E+02	  -8.7265775573606004E+02	  -8.7265778781337872E+02	
  +2.4050000000000000E+03	  -1.2340925856003428E+03	  -9.3313378775666138E+02	  -9.3224661966527867E+02	  -9.3212161456221531E+02	  -9.3211838240744680E+02	  -9.3211836695453781E+02	  -9.3211839890952729E+02	
  +2.4060000000000000E+03	  -1.2301490308653263E+03	  -9.2101360243609645E+02	  -9.2009103192882390E+02	  -9.1997174190908686E+02	  -9.1996856713112072E+02	  -9.1996855104782060E+02	  -9.1996858189134616E+02	
  +2.4070000000000000E+03	  -1.0643608778671839E+03	  -7.7428542851744226E+02	  -7.7328855399437259E+02	  -7.7317485457255771E+02	  -7.7317173338769783E+02	  -7.7317171475961356E+02	  -7.7317174357866884E+02	
  +2.4080000000000000E+03	  -8.5399373467931741E+02	  -5.8210255059045016E+02	  -5.8100141689986663E+02	  -5.8089312893915439E+02	  -5.8089005866075070E+02	  -5.8089003602578316E+02	  -5.8089006212454365E+02	
  +2.4090000000000000E+03	  -6.3640592130125503E+02	  -3.7946092675372631E+02	  -3.7823551046517906E+02	  -3.7813241046668207E+02	  -3.7812938887696515E+02	  -3.7812936091904282E+02	  -3.7812938366908668E+02	
